timestampNs,users,fRecv_Move_p50,fRecv_Move_p95,fRecv_Move_p99,fRecv_Move_cnt,fRecv_RTT_p50,fRecv_RTT_p95,fRecv_RTT_p99,fRecv_RTT_cnt,fRecv_Swing_p50,fRecv_Swing_p95,fRecv_Swing_p99,fRecv_Swing_cnt,fRecv_Skill_p50,fRecv_Skill_p95,fRecv_Skill_p99,fRecv_Skill_cnt,fRecv_Pickup_p50,fRecv_Pickup_p95,fRecv_Pickup_p99,fRecv_Pickup_cnt,fRecv_UseItem_p50,fRecv_UseItem_p95,fRecv_UseItem_p99,fRecv_UseItem_cnt,fRecv_DelItem_p50,fRecv_DelItem_p95,fRecv_DelItem_p99,fRecv_DelItem_cnt,fRecv_Swap_p50,fRecv_Swap_p95,fRecv_Swap_p99,fRecv_Swap_cnt,fRecv_Respawn_p50,fRecv_Respawn_p95,fRecv_Respawn_p99,fRecv_Respawn_cnt,fRecv_Lock_p50,fRecv_Lock_p95,fRecv_Lock_p99,fRecv_Lock_cnt,fUpd_Whole_p50,fUpd_Whole_p95,fUpd_Whole_p99,fUpd_Whole_cnt,fUpd_User_p50,fUpd_User_p95,fUpd_User_p99,fUpd_User_cnt,fUpd_Monster_p50,fUpd_Monster_p95,fUpd_Monster_p99,fUpd_Monster_cnt,fUpd_Drop_p50,fUpd_Drop_p95,fUpd_Drop_p99,fUpd_Drop_cnt,fUpd_Lock_p50,fUpd_Lock_p95,fUpd_Lock_p99,fUpd_Lock_cnt,bc_CreateChar_p50,bc_CreateChar_p95,bc_CreateChar_p99,bc_CreateChar_cnt,bc_DelChar_p50,bc_DelChar_p95,bc_DelChar_p99,bc_DelChar_cnt,bc_MoveInput_p50,bc_MoveInput_p95,bc_MoveInput_p99,bc_MoveInput_cnt,bc_Swing_p50,bc_Swing_p95,bc_Swing_p99,bc_Swing_cnt,bc_HitResult_p50,bc_HitResult_p95,bc_HitResult_p99,bc_HitResult_cnt,bc_Skill_p50,bc_Skill_p95,bc_Skill_p99,bc_Skill_cnt,bc_CreateMon_p50,bc_CreateMon_p95,bc_CreateMon_p99,bc_CreateMon_cnt,bc_DelMon_p50,bc_DelMon_p95,bc_DelMon_p99,bc_DelMon_cnt,bc_MoveMon_p50,bc_MoveMon_p95,bc_MoveMon_p99,bc_MoveMon_cnt,bc_StopMon_p50,bc_StopMon_p95,bc_StopMon_p99,bc_StopMon_cnt,bc_MonHitPlayer_p50,bc_MonHitPlayer_p95,bc_MonHitPlayer_p99,bc_MonHitPlayer_cnt,bc_CreateDrop_p50,bc_CreateDrop_p95,bc_CreateDrop_p99,bc_CreateDrop_cnt,bc_DelDrop_p50,bc_DelDrop_p95,bc_DelDrop_p99,bc_DelDrop_cnt,bc_Respawn_p50,bc_Respawn_p95,bc_Respawn_p99,bc_Respawn_cnt,aRecv_Login_p50,aRecv_Login_p95,aRecv_Login_p99,aRecv_Login_cnt,aRecv_CharSelect_p50,aRecv_CharSelect_p95,aRecv_CharSelect_p99,aRecv_CharSelect_cnt,aRecv_Lock_p50,aRecv_Lock_p95,aRecv_Lock_p99,aRecv_Lock_cnt,aUpd_Lock_p50,aUpd_Lock_p95,aUpd_Lock_p99,aUpd_Lock_cnt,aUpd_Whole_p50,aUpd_Whole_p95,aUpd_Whole_p99,aUpd_Whole_cnt,cpuTotal,cpuUser,cpuKernel,db_CharSelect,db_InsertItem,db_DelItem,db_ItemCount,db_ItemSlot,db_CharProgress,db_LogOut,db_CharSelect_q_p50,db_CharSelect_q_p95,db_CharSelect_q_p99,db_CharSelect_q_cnt,db_InsertItem_q_p50,db_InsertItem_q_p95,db_InsertItem_q_p99,db_InsertItem_q_cnt,db_DelItem_q_p50,db_DelItem_q_p95,db_DelItem_q_p99,db_DelItem_q_cnt,db_ItemCount_q_p50,db_ItemCount_q_p95,db_ItemCount_q_p99,db_ItemCount_q_cnt,db_ItemSlot_q_p50,db_ItemSlot_q_p95,db_ItemSlot_q_p99,db_ItemSlot_q_cnt,db_CharProgress_q_p50,db_CharProgress_q_p95,db_CharProgress_q_p99,db_CharProgress_q_cnt,db_LogOut_q_p50,db_LogOut_q_p95,db_LogOut_q_p99,db_LogOut_q_cnt,dbQueue,storeQueue,sendIOTPS,recvIOTPS,tcpSeg,tcpRetx,fieldFrame,authFrame,syncCount
20379618612000,2297,2048,8192,16384,15224,512,4096,8192,2306,4096,8192,16384,1830,4096,8192,16384,442,8192,16384,16384,23,512,4096,4096,477,512,4096,8192,1807,1024,4096,8192,321,2048,8192,8192,20,128,65536,262144,22620,1048576,1048576,1048576,40,524288,524288,524288,40,524288,524288,524288,40,512,1024,1024,40,64,16384,65536,40,64,512,4096,2687,128,512,1024,2687,128,512,4096,137016,64,512,1024,16470,64,256,512,2249,128,512,1024,3078,256,1024,4096,1235,256,512,512,1217,64,512,1024,20736,64,256,512,2403,64,256,512,441,64,256,512,216,128,512,4096,207,64,512,4096,180,0,0,0,0,0,0,0,0,0,0,0,0,64,128,128,20,128,128,128,20,14.49,7.31,7.18,0,23,0,0,35,2272,0,0,0,0,0,2097152,4194304,4194304,32,2097152,2097152,4194304,56,2097152,2097152,2097152,3,131072,2097152,2097152,81,65536,131072,2097152,3273,0,0,0,0,66399,0,41503,22295,57571,0,40,20,0
20380633723900,2297,2048,8192,16384,14697,512,4096,8192,2284,4096,8192,16384,1802,4096,8192,16384,508,8192,8192,8192,20,512,4096,4096,413,512,4096,8192,1869,1024,4096,8192,310,2048,8192,8192,15,128,65536,262144,22097,1048576,1048576,1048576,41,524288,524288,524288,41,524288,524288,524288,41,512,1024,1024,41,128,8192,32768,41,128,512,4096,3106,128,512,1024,3106,128,512,4096,132273,64,512,1024,16218,64,256,512,2873,128,512,1024,3573,256,1024,1024,1319,256,512,1024,1292,64,512,4096,21735,64,256,512,2862,64,512,1024,411,128,512,512,162,128,512,4096,180,128,512,512,135,0,0,0,0,0,0,0,0,0,0,0,0,64,64,128,21,64,128,128,21,14.22,8.64,5.59,0,20,1,0,46,2310,0,0,0,0,0,2097152,4194304,4194304,25,2097152,4194304,4194304,45,0,0,0,0,131072,2097152,4194304,49,65536,131072,2097152,2252,2097152,4194304,4194304,65,66340,0,41564,21700,55898,0,41,21,0
20381651699800,2297,2048,8192,16384,14961,512,4096,8192,2241,4096,8192,16384,1761,4096,16384,16384,442,8192,8192,16384,26,512,4096,8192,496,512,4096,8192,1753,1024,4096,8192,297,4096,4096,4096,12,128,65536,131072,22204,1048576,1048576,1048576,41,524288,524288,524288,41,524288,524288,524288,41,512,1024,1024,41,64,256,32768,41,128,512,4096,2876,128,512,1024,2876,128,512,4096,134649,64,512,1024,15849,64,256,512,2304,64,512,1024,3411,256,1024,2048,1266,256,512,512,1365,64,512,4096,21510,64,256,512,2574,64,512,512,497,64,256,512,252,128,512,2048,234,128,512,512,108,0,0,0,0,0,0,0,0,0,0,0,0,64,128,128,20,128,256,256,20,13.41,7.48,5.93,0,26,7,0,71,2203,0,0,0,0,0,2097152,4194304,4194304,35,2097152,2097152,2097152,40,0,0,0,0,131072,4194304,4194304,73,65536,131072,2097152,3537,2097152,2097152,2097152,2,64960,0,42721,21910,60262,0,41,20,0
20382669769000,2273,2048,8192,16384,15066,512,4096,8192,2208,4096,8192,16384,1825,4096,16384,16384,418,8192,8192,8192,20,512,4096,8192,478,512,4096,8192,1850,1024,4096,8192,319,2048,4096,4096,19,256,65536,262144,22389,1048576,1048576,1048576,41,524288,524288,524288,41,524288,524288,524288,41,512,1024,1024,41,64,8192,65536,41,64,512,4096,3351,64,512,1024,3567,128,512,4096,135594,64,512,2048,16425,64,256,512,2003,128,512,1024,3312,256,1024,4096,1263,256,512,1024,1245,64,512,4096,19611,64,256,1024,2709,64,512,4096,575,128,512,1024,189,128,512,4096,180,128,512,512,171,0,0,0,0,0,0,0,0,0,0,0,0,64,64,128,21,16384,65536,65536,21,12.43,6.98,5.46,0,20,11,0,67,2243,68,262144,262144,262144,47,2097152,4194304,4194304,39,2097152,4194304,4194304,38,0,0,0,0,131072,4194304,4194304,72,65536,131072,2097152,2964,0,0,0,0,64209,0,43158,22134,59083,0,41,21,0
20383686319800,2296,2048,8192,16384,14685,512,4096,8192,2294,4096,8192,16384,1803,4096,16384,16384,452,8192,8192,16384,25,512,4096,8192,473,512,4096,8192,1826,1024,4096,8192,319,2048,8192,8192,11,512,65536,131072,22110,1048576,1048576,1048576,40,524288,524288,524288,40,524288,524288,524288,40,512,1024,1024,40,64,1024,2048,40,64,512,4096,3056,128,512,4096,2849,128,512,4096,132165,64,512,4096,16227,64,256,512,2432,64,512,1024,3474,256,1024,4096,1149,256,512,2048,1212,64,512,4096,19818,64,256,512,2493,64,512,4096,525,64,256,512,198,128,512,512,225,128,512,4096,99,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,20,128,131072,131072,20,14.97,8.65,6.33,0,25,16,2,61,2255,0,262144,262144,262144,20,2097152,4194304,4194304,21,2097152,2097152,4194304,46,0,0,0,0,2097152,2097152,4194304,97,65536,131072,2097152,3631,0,0,0,0,62753,0,42803,21763,61694,0,40,20,0
20384704782600,2296,2048,8192,16384,14932,512,4096,8192,2260,4096,8192,16384,1796,4096,16384,16384,467,8192,16384,16384,16,512,4096,8192,450,512,4096,8192,1795,1024,4096,8192,317,4096,8192,8192,14,256,65536,262144,22235,1048576,1048576,1048576,41,524288,524288,524288,41,524288,524288,524288,41,512,1024,1024,41,64,256,65536,41,128,512,4096,3009,128,512,4096,3009,128,512,4096,134388,64,512,4096,16164,64,256,512,2477,128,512,1024,3690,256,1024,4096,1172,256,512,1024,1190,64,512,4096,19485,64,256,512,2646,64,512,512,507,64,256,512,180,128,512,4096,144,128,512,512,126,1024,2048,2048,44,512,1024,1024,41,64,64,128,85,64,64,64,20,64,128,128,20,14.21,7.87,6.34,41,16,30,1,54,2263,0,0,0,0,0,2097152,2097152,2097152,29,2097152,4194304,4194304,48,2097152,2097152,2097152,12,131072,2097152,2097152,82,65536,131072,2097152,3386,0,0,0,0,61601,0,42849,21981,60416,0,41,20,0
20385721224400,2296,2048,8192,16384,15231,512,4096,8192,2262,4096,8192,16384,1814,4096,8192,16384,480,8192,8192,8192,19,512,4096,8192,454,512,4096,8192,1822,1024,4096,8192,321,4096,8192,8192,26,128,65536,262144,22619,1048576,1048576,1048576,41,524288,524288,524288,41,524288,524288,524288,41,512,1024,1024,41,64,128,256,41,64,512,4096,3027,128,512,4096,3027,128,512,4096,137079,64,512,1024,16326,64,256,512,2348,128,512,4096,3654,256,1024,4096,1299,256,512,1024,1245,64,512,4096,20394,64,256,512,2304,64,512,4096,555,128,256,256,135,128,512,4096,171,128,512,2048,234,1024,2048,2048,24,512,1024,1024,27,64,64,128,51,64,128,128,21,128,256,256,21,15.23,9.16,6.07,27,19,30,0,58,2294,0,0,0,0,0,2097152,4194304,4194304,33,2097152,2097152,4194304,45,2097152,4194304,4194304,18,65536,2097152,2097152,65,65536,131072,2097152,3144,0,0,0,0,60724,0,43545,22381,59597,0,41,21,0
20386742203800,2296,2048,8192,16384,15246,512,4096,8192,2265,4096,8192,16384,1839,4096,16384,16384,463,8192,8192,8192,20,512,4096,8192,462,512,4096,8192,1822,1024,4096,8192,295,2048,8192,8192,16,64,65536,262144,22584,1048576,1048576,1048576,41,524288,524288,524288,41,524288,524288,524288,41,512,1024,1024,41,64,8192,65536,41,128,512,4096,2990,128,512,1024,2990,128,512,4096,137214,64,512,1024,16551,64,256,512,2365,128,512,512,3258,256,1024,4096,1365,256,512,1024,1302,64,512,4096,20259,64,256,512,2682,64,512,4096,579,64,256,1024,216,128,512,4096,180,128,512,4096,144,0,0,0,0,0,0,0,0,0,0,0,0,64,128,128,20,64,128,128,20,14.42,8.10,6.33,0,20,31,0,45,2302,0,0,0,0,0,2097152,4194304,4194304,37,2097152,2097152,4194304,46,2097152,2097152,2097152,20,131072,2097152,2097152,69,65536,131072,2097152,2967,0,0,0,0,59983,0,42558,22292,57983,0,41,20,0
20387755596900,2296,2048,8192,16384,14976,512,4096,8192,2280,4096,8192,16384,1813,4096,16384,16384,458,8192,8192,8192,29,512,4096,8192,499,512,4096,8192,1773,1024,4096,8192,293,4096,4096,4096,17,512,65536,262144,22302,1048576,1048576,1048576,40,524288,524288,524288,40,524288,524288,524288,40,512,1024,1024,40,64,2048,32768,40,128,512,1024,2984,128,512,1024,2984,128,512,4096,134784,64,512,1024,16317,64,256,512,2394,64,512,1024,3411,256,1024,4096,1313,256,512,1024,1349,64,512,2048,20097,64,512,512,2394,64,256,512,486,64,512,4096,234,128,512,512,261,128,512,512,153,0,0,0,0,0,0,0,0,0,0,0,0,64,128,128,20,64,128,128,20,14.40,8.10,6.30,0,29,34,0,48,2271,0,0,0,0,0,2097152,4194304,4194304,20,2097152,4194304,4194304,32,2097152,2097152,2097152,8,131072,2097152,2097152,53,65536,131072,2097152,2176,4194304,4194304,8388608,67,60009,0,42462,21961,56024,0,40,20,0
20388775364700,2296,2048,8192,16384,15272,512,4096,8192,2276,4096,8192,16384,1810,4096,16384,16384,491,8192,8192,16384,22,512,4096,8192,443,512,4096,8192,1829,1024,4096,8192,327,2048,8192,8192,16,256,65536,262144,22683,1048576,1048576,1048576,41,524288,524288,524288,41,524288,524288,524288,41,512,1024,1024,41,64,8192,32768,41,64,512,1024,3336,128,512,4096,3336,128,512,4096,137448,64,512,1024,16290,64,256,512,2528,128,512,1024,3924,256,1024,1024,1311,256,512,1024,1257,64,512,4096,21213,64,512,512,2808,64,256,1024,603,64,256,512,225,128,512,4096,198,128,512,512,144,0,0,0,0,0,0,0,0,0,0,0,0,64,128,128,21,64,128,256,21,14.55,8.80,5.74,0,22,43,0,55,2301,0,0,0,0,0,2097152,2097152,4194304,31,2097152,4194304,4194304,39,0,0,0,0,131072,4194304,4194304,75,65536,131072,2097152,3129,0,0,0,0,59156,0,42915,22367,59504,0,41,21,0
20389793586500,2337,2048,8192,16384,15378,512,4096,8192,2342,4096,8192,16384,1812,4096,8192,16384,432,8192,8192,8192,21,512,4096,8192,469,512,4096,8192,1891,1024,4096,8192,335,2048,4096,4096,14,512,65536,131072,22880,1048576,1048576,1048576,40,524288,524288,524288,40,524288,524288,524288,40,512,1024,1024,40,64,512,65536,40,64,512,4096,3245,128,512,4096,2876,128,512,4096,138402,64,512,1024,16308,64,256,512,2254,128,512,1024,3510,256,1024,4096,1281,256,512,4096,1200,64,512,4096,21177,64,256,512,2673,64,256,512,423,64,512,1024,144,128,512,4096,189,128,512,512,126,0,0,0,0,0,0,0,0,0,0,0,0,64,128,128,20,128,131072,131072,20,13.42,7.49,5.94,0,21,50,2,44,2244,0,262144,262144,524288,44,2097152,4194304,4194304,39,2097152,4194304,4194304,27,2097152,2097152,2097152,3,131072,2097152,4194304,93,65536,131072,2097152,3339,0,0,0,0,57972,0,42463,22528,60965,0,40,20,0
20390808346200,2363,2048,8192,16384,14518,512,4096,8192,2259,4096,8192,16384,1820,4096,16384,16384,469,8192,8192,8192,17,512,4096,8192,471,512,4096,8192,1801,1024,4096,8192,309,2048,16384,16384,19,512,65536,262144,21868,1048576,1048576,1048576,41,524288,524288,524288,41,524288,524288,524288,41,512,1024,1024,41,64,65536,65536,41,128,512,4096,3244,128,512,4096,3010,128,512,4096,130662,64,512,4096,16380,64,256,512,2357,128,512,1024,3420,256,1024,4096,1305,256,512,1024,1260,64,512,4096,21375,64,256,512,2826,64,512,4096,624,64,256,512,207,64,512,512,153,128,512,1024,171,0,0,0,0,0,0,0,0,0,0,0,0,64,256,256,20,128,131072,131072,20,13.26,6.89,6.38,0,17,43,21,57,2289,0,262144,262144,262144,23,2097152,4194304,4194304,45,2097152,2097152,4194304,30,2097152,2097152,2097152,6,131072,2097152,4194304,76,65536,131072,2097152,3302,0,0,0,0,56917,0,43278,21511,60900,0,41,20,0
20391827899800,2293,2048,8192,16384,13909,512,4096,8192,2328,4096,8192,16384,1874,4096,8192,16384,489,8192,8192,8192,26,512,4096,8192,476,512,4096,8192,1832,1024,4096,8192,320,2048,8192,8192,13,512,65536,262144,21435,1048576,1048576,1048576,41,524288,524288,524288,41,524288,524288,524288,41,512,1024,1024,41,64,512,32768,41,128,512,4096,3097,64,512,4096,3727,128,512,4096,125181,64,512,4096,16866,64,256,512,2660,64,512,2048,3771,256,1024,4096,1142,256,512,1024,1286,128,512,4096,19800,64,256,512,3249,64,512,1024,477,64,256,512,243,64,256,512,234,128,512,1024,117,0,0,0,0,0,0,0,0,0,0,0,0,64,128,128,21,128,128,128,21,12.48,7.64,4.84,0,26,34,3,50,2363,70,0,0,0,0,2097152,2097152,4194304,36,2097152,4194304,4194304,28,0,0,0,0,131072,2097152,2097152,85,65536,131072,2097152,3713,0,0,0,0,55601,0,42832,21061,61383,0,41,21,0
20392846922200,2293,2048,8192,16384,15136,512,4096,8192,2302,4096,8192,16384,1877,4096,8192,16384,504,8192,8192,8192,28,512,4096,8192,512,512,4096,8192,1892,1024,4096,8192,306,2048,8192,8192,19,64,65536,262144,22752,1048576,1048576,1048576,41,524288,524288,524288,41,524288,524288,524288,41,1024,1024,2048,41,128,16384,32768,41,128,512,4096,3053,128,512,4096,3053,128,512,4096,136224,64,512,1024,16893,64,256,512,2762,128,512,1024,3465,256,1024,4096,1256,256,512,1024,1337,64,512,4096,21060,64,256,512,2583,64,256,1024,465,128,256,512,252,128,512,4096,252,128,256,1024,171,0,0,0,0,0,0,0,0,0,0,0,0,64,128,128,20,64,128,128,20,13.62,7.33,6.30,0,28,42,0,45,2381,0,0,0,0,0,2097152,4194304,4194304,27,2097152,4194304,4194304,30,2097152,2097152,2097152,3,2097152,2097152,4194304,72,65536,131072,2097152,3431,0,0,0,0,54534,0,42107,22344,59304,1,41,20,0
20393860538800,2293,2048,8192,16384,14075,512,4096,8192,2245,4096,8192,16384,1691,4096,16384,16384,446,8192,8192,32768,26,512,4096,4096,443,512,4096,8192,1735,1024,4096,8192,292,2048,8192,8192,16,256,65536,262144,21107,1048576,1048576,1048576,40,524288,524288,524288,40,524288,524288,524288,40,512,1024,1024,40,64,65536,65536,40,128,512,4096,2618,128,512,4096,2618,128,512,4096,126675,64,512,4096,15219,64,256,512,2349,128,512,1024,3195,256,1024,4096,1115,256,512,4096,1214,64,512,4096,19323,64,256,512,2997,64,512,4096,573,128,512,512,198,128,512,4096,234,128,512,1024,144,1024,2048,2048,6,512,512,512,3,64,64,64,9,64,128,128,20,64,128,128,20,15.46,8.69,6.77,3,26,43,0,46,2137,0,0,0,0,0,2097152,2097152,4194304,51,2097152,4194304,4194304,22,2097152,2097152,2097152,4,131072,2097152,4194304,63,65536,131072,2097152,3684,0,0,0,0,52965,0,42581,20735,61244,0,40,20,0
20394878048600,2293,2048,8192,16384,15123,512,4096,8192,2293,4096,8192,16384,1800,4096,16384,16384,472,8192,8192,16384,22,512,4096,8192,460,512,4096,8192,1858,1024,4096,8192,304,2048,8192,8192,20,256,65536,262144,22538,1048576,1048576,1048576,41,524288,524288,524288,41,524288,524288,524288,41,512,1024,1024,41,128,2048,16384,41,128,512,2048,2885,128,512,4096,2885,128,512,4096,136107,64,512,2048,16200,64,256,512,2502,64,512,1024,3393,256,1024,4096,1191,256,512,1024,1236,64,512,4096,19197,64,256,512,2385,64,256,4096,540,64,512,512,180,128,512,4096,198,128,512,4096,180,1024,2048,2048,44,512,1024,1024,43,64,64,128,87,64,128,128,21,64,128,128,21,14.17,7.21,6.96,43,22,38,0,60,2272,0,0,0,0,0,2097152,2097152,2097152,24,2097152,2097152,2097152,17,0,0,0,1,131072,2097152,4194304,70,65536,131072,2097152,2751,2097152,4194304,4194304,69,52468,0,43447,22306,59301,0,41,21,0
20395898972100,2326,2048,8192,16384,15177,512,4096,8192,2272,4096,8192,16384,1887,4096,8192,16384,486,8192,8192,16384,25,512,4096,4096,467,512,4096,8192,1855,1024,4096,8192,299,2048,8192,8192,20,128,65536,262144,22719,1048576,1048576,1048576,41,524288,524288,524288,41,524288,524288,524288,41,512,1024,1024,41,128,32768,65536,41,64,512,4096,3122,128,512,4096,2825,128,512,4096,136593,64,512,1024,16983,64,256,512,2492,128,512,1024,3591,256,1024,1024,1197,256,512,4096,1350,64,512,4096,20430,64,256,512,2421,64,256,512,501,64,256,512,270,128,512,4096,225,128,512,4096,180,2048,4096,4096,20,1024,1024,1024,24,64,64,64,44,64,128,128,20,128,131072,131072,20,13.68,7.60,6.08,24,25,33,1,59,2373,0,262144,262144,262144,36,2097152,4194304,4194304,38,2097152,2097152,2097152,12,0,0,0,0,131072,2097152,4194304,76,65536,131072,2097152,4589,0,0,0,0,50232,0,43514,22437,65410,0,41,20,0
20396915094300,2362,2048,8192,16384,15774,512,4096,8192,2372,4096,8192,16384,1910,4096,16384,16384,451,8192,8192,8192,28,512,4096,8192,498,512,4096,8192,1884,1024,4096,8192,348,4096,8192,8192,16,256,65536,262144,23495,1048576,1048576,1048576,40,524288,524288,524288,40,524288,524288,524288,40,1024,1024,1024,40,128,8192,65536,40,64,512,4096,3405,128,512,4096,3081,128,512,4096,141966,64,512,2048,17190,64,256,512,2443,128,512,1024,3447,256,1024,1024,1284,256,512,2048,1230,64,512,2048,19809,64,256,512,2493,64,512,4096,537,64,512,512,207,64,512,4096,252,128,512,4096,144,0,0,0,0,0,0,0,0,0,0,0,0,64,128,128,20,128,65536,65536,20,12.79,6.98,5.81,0,28,31,1,51,2361,0,262144,262144,524288,33,2097152,2097152,4194304,49,0,0,0,1,0,0,0,0,131072,4194304,4194304,70,65536,131072,2097152,4021,0,0,0,0,48530,0,43989,23130,63587,0,40,20,0
20397931109700,2362,2048,8192,16384,15735,512,4096,8192,2291,4096,8192,16384,1847,4096,16384,16384,446,8192,8192,8192,12,512,4096,8192,494,512,4096,8192,1826,1024,4096,8192,329,2048,8192,8192,15,256,65536,262144,23167,1048576,1048576,1048576,41,524288,524288,524288,41,524288,524288,524288,41,512,1024,1024,41,128,128,16384,41,64,512,1024,3051,128,512,1024,3051,128,512,4096,141615,64,512,1024,16623,64,256,512,2280,128,512,1024,3384,256,1024,4096,1175,256,512,4096,1004,64,512,1024,20511,64,256,512,2520,64,256,4096,543,128,256,512,90,256,512,512,108,128,512,1024,135,0,0,0,0,0,0,0,0,0,0,0,0,64,64,128,21,64,128,128,21,17.84,9.18,8.67,0,12,41,0,62,2293,0,0,0,0,0,2097152,4194304,4194304,48,2097152,2097152,2097152,5,0,0,0,0,131072,2097152,4194304,76,65536,131072,2097152,3894,0,0,0,0,46915,0,42665,22819,61849,0,41,21,0
20398949701100,2362,2048,8192,16384,15138,512,4096,8192,2286,4096,8192,16384,1757,4096,16384,16384,457,8192,16384,16384,26,512,4096,8192,440,512,4096,8192,1859,1024,4096,8192,316,4096,8192,8192,20,1024,65536,262144,22505,1048576,1048576,1048576,41,524288,524288,524288,41,524288,524288,524288,41,512,1024,1024,41,64,128,16384,41,128,512,4096,3070,128,512,4096,3070,128,512,4096,136242,64,512,2048,15813,64,256,512,2269,128,512,1024,3375,256,1024,4096,1299,256,512,1024,1290,64,512,4096,20493,64,512,512,2430,64,512,2048,633,128,512,512,261,128,512,4096,234,128,512,512,180,0,0,0,0,0,0,0,0,0,0,0,0,64,64,64,20,64,128,128,20,12.50,6.63,5.87,0,26,33,1,63,2214,0,0,0,0,0,2097152,2097152,4194304,41,0,0,0,1,0,0,0,0,131072,2097152,4194304,81,65536,131072,2097152,3975,0,0,0,0,45154,0,43782,22214,62702,0,41,20,0
20399967718000,2362,2048,8192,16384,14857,512,4096,8192,2338,4096,8192,16384,1859,4096,16384,32768,470,8192,8192,16384,30,512,4096,8192,450,512,4096,8192,1826,1024,4096,8192,322,2048,4096,4096,22,512,65536,262144,22394,1048576,1048576,1048576,41,524288,524288,524288,41,524288,524288,524288,41,512,1024,1024,41,64,8192,32768,41,64,512,4096,3304,128,512,4096,3304,128,512,4096,133713,64,512,1024,16731,64,256,512,2410,128,512,2048,3699,256,1024,4096,1262,256,512,4096,1370,64,512,4096,19026,64,512,512,2799,64,512,4096,483,64,512,4096,243,128,512,1024,270,128,512,512,198,0,0,0,0,0,0,0,0,0,0,0,0,64,128,128,21,128,128,128,21,14.97,8.57,6.40,0,30,38,0,55,2329,0,0,0,0,0,2097152,4194304,4194304,40,2097152,4194304,4194304,7,0,0,0,0,131072,2097152,2097152,94,65536,131072,2097152,3717,0,0,0,0,43748,0,42286,21908,61788,0,41,21,0
20400986924700,2362,2048,8192,16384,15728,512,4096,8192,2343,4096,8192,16384,1986,4096,16384,16384,498,8192,8192,8192,19,512,4096,4096,517,512,4096,8192,1905,1024,4096,8192,311,2048,4096,4096,13,64,65536,262144,23521,1048576,1048576,1048576,40,524288,524288,524288,40,524288,524288,524288,40,512,1024,1024,40,128,16384,32768,40,64,512,1024,2957,64,512,1024,2957,128,512,4096,141552,64,512,1024,17874,64,256,512,2523,64,512,1024,3699,256,1024,2048,1251,256,512,2048,1179,64,512,1024,20223,64,256,512,2556,64,512,4096,468,64,256,512,180,128,512,512,171,128,512,512,117,0,0,0,0,0,0,0,0,0,0,0,0,64,128,128,20,64,256,256,20,12.90,7.74,5.16,0,19,39,0,52,2484,0,0,0,0,0,2097152,4194304,4194304,21,2097152,2097152,2097152,12,0,0,0,0,131072,2097152,4194304,80,65536,131072,2097152,2650,2097152,4194304,4194304,68,43511,0,40915,22962,57339,342,40,20,0
20402001342300,2313,2048,8192,16384,14344,512,4096,8192,2328,4096,8192,16384,1817,4096,8192,16384,440,8192,8192,8192,17,512,4096,8192,475,512,4096,8192,1856,1024,4096,8192,305,2048,4096,4096,19,512,65536,262144,21766,1048576,1048576,1048576,41,524288,524288,524288,41,524288,524288,524288,41,256,512,1024,41,64,16384,32768,41,128,512,4096,2886,64,512,1024,3327,128,512,4096,129096,64,512,4096,16353,64,256,512,2373,64,512,1024,3042,256,1024,4096,1383,256,512,1024,1158,64,512,4096,20655,64,256,512,2853,64,256,512,564,64,256,512,135,128,256,512,153,128,512,512,171,0,0,0,0,0,0,0,0,0,0,0,0,64,128,128,20,128,65536,65536,20,15.89,8.26,7.63,0,17,38,0,55,2257,71,262144,524288,524288,23,2097152,4194304,4194304,35,2097152,4194304,4194304,34,2097152,2097152,2097152,2,2097152,2097152,4194304,82,65536,131072,2097152,3454,0,0,0,0,42319,0,42224,21419,60427,0,41,20,0
20403019733100,2359,2048,8192,16384,15356,512,4096,8192,2311,4096,8192,16384,1813,4096,8192,16384,491,8192,8192,8192,20,512,4096,4096,473,512,4096,8192,1875,1024,4096,8192,303,2048,8192,8192,17,128,65536,131072,22846,1048576,1048576,1048576,41,524288,524288,524288,41,524288,524288,524288,41,512,1024,1024,41,64,128,32768,41,128,512,4096,3428,128,512,1024,3014,128,512,4096,138204,64,512,1024,16317,64,256,512,2532,128,512,512,3708,256,1024,2048,1314,256,512,4096,1251,64,512,1024,20610,64,256,512,2547,64,256,2048,537,64,256,512,180,128,512,512,180,128,512,512,153,0,0,0,0,0,0,0,0,0,0,0,0,64,64,128,21,32768,65536,65536,21,14.03,8.49,5.53,0,20,27,0,61,2304,0,262144,262144,262144,45,2097152,2097152,4194304,25,2097152,4194304,4194304,45,0,0,0,1,2097152,2097152,4194304,86,65536,131072,2097152,3349,0,0,0,0,41180,0,42782,22446,61605,0,41,21,0
